energy(#dis_NC)<
@energy =
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06935e-05,0,0,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248655,0,0,0,0,0,0,0.000229749,0,0,0.000976678,0,0,0,0,0,0.034614,0,0,0,0,0.00512547,0,0.000224622,0,0.0160571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06935e-05,0,0,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,1,0.00567467,0,0.990479,1,0,0.250074,0.250474,0.312039,0.274874,0.236791,0.197487,0.320563,0.0511939,0.261724,0.161693,0.0844954,0.191289,0.0787795,0.0975785,0.147643,0.062585,0.170578,0.14398,0.0948968,0.116409,0.213932,0.00539365,0.122164,0.014313,0.0653548,0.045573,0.0167057,0.0224508,0.0788616,0.087733,0.00757539,0.00648918,0.030532,0.0743947,0.151412,0.00265461,0.0205646,0,0.0499841,0,0.00194322,0.039128,0.000777362,0,0.000750713,0.0238604,0.000903824,0.0559437,0.0274627,0,0,0.0166926,0.129081,0.00215729,0.0391532,0,0.0453777,0,0,0.0205423,0,0.0752909,0.00884813,0,0.000402775,0.029341,0,0.0273611,0.0189192,0.00530916,0.0037878,0.00225168,0.00463556,0.0288572,0.00356654,0.021701,0.00889948,0.00811857,0.00728874,0.000950421,0.00603113,0.000131384,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,1,0.00952137,0,0.921492,0.248655,0.249052,0.448864,0.333819,0.287914,0.219754,0.123828,0.327953,0.0491824,0.157516,0.144623,0.0729826,0.206792,0.141258,0.177714,0.0685841,0.0733328,0.0763307,0.0484865,0.0820724,0.0666743,0.133498,0.000707113,0.0543436,0.144098,0,0.204938,0.0348652,0.0225338,0.0277449,0.0608326,0.0069358,0.0246799,0.0525892,0.0225324,0.0507269,0,0,0.0522077,0.00220645,0.149813,0.00152849,0.0657822,0.000406265,0.00124446,0,0,0.000406391,0.0923271,0.0831171,0.00428036,0.0966445,0,0.00215729,0.00164968,0,0.00884845,0,0.00091679,0.0286967,0.0766684,0.0611563,0.0255121,0.00840201,0.011704,0.000767617,0.105514,0.000511527,0.0224696,0.0342523,0.00794032,0.00225086,0.00992469,0.00619661,0.0220168,0.00284835,0.00035485,0.00922271,0.00158254,0.00091982,0.00023345,0.000199763,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0.994325,0,0,0,0,0,0,0.233894,0.137271,0,0.0304674,0.0953574,0.0219096,0.12028,0.0563828,0.0613341,0.0577579,0,0.0212187,0.0687247,0.027517,0.0123901,0.0323717,0.0819586,0.0125391,0.0454426,0.0147784,0.073228,0.00037442,0.000795598,0,0.000418678,0.0275189,0.0555944,0.00676445,0.0283038,0.0807904,0.0298988,0.000410537,0,0.0500265,0,0.0199205,0.00222362,0,0.0364345,0.114994,0.00129578,0,0.0548727,0,0.0579564,0.0441346,0.00146471,0,0.0188762,0.00087342,0.00120954,0.0169338,0,0.000838753,0,0,0.0105115,0,0.000608759,0,0.0246833,0,0,0.00214182,0.0115086,0.0175341,0.00468931,0.02048,0.00193748,0.00201364,0.00718043,0.0138623,0.000264433,0.00267185,0.000526402,0.00162324,0.000313767,0.000232667,5.50279e-05,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.0293609,0,0,0.00520258,0,0.32155,0.21047,0.0688103,0,0.0186991,0.0827535,0.0219544,0.0850664,0.0515846,0.123824,0.058696,0.068515,0.000197544,0.0115874,0.0971155,0.0377789,0.0717846,0.0172676,0.0972717,0.0578877,0.0059248,0.0906877,0.00566639,0.0648998,0,0.000560646,0.110602,0.0242522,0.0313765,0,0.0079787,0.00116747,0,0.00291532,0.00407617,0,0,0.0115651,0,0.108236,0.0155988,0.0799167,0.000545228,0.0118091,0.0278079,0,0.0516704,0.0181485,0.000725626,0,0,0.0964865,0,0.000877494,0,0.113118,0.000608759,0.0100728,0,0.100031,0.00170873,0,0,0.0209085,0.00503512,0.00366856,0.0217554,0.001882,0.00472042,9.45894e-05,0.00478568,0.00262872,0.0239655,0.00373385,0.00214148,0.00335391,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.0491474,0.252615,0.498105,0,0,0,0.0851165,0.0341331,0.130068,0.0334083,0.111037,0.145599,0.0198639,0.0763357,0.0511132,0.163182,0.0379039,0.0919527,0.0121029,0.000202654,0.0981306,0.0454426,0.0308507,0.0533005,0.106894,0.0499624,0.000256011,0.044011,0,0.0616238,0.0316118,0.000691753,0.00648918,0.0198201,0,0.000417475,0.0133856,0.0195671,0,0.0416919,0.000663677,0,0.0110173,0.0563021,0,0.00125136,0.000456089,0,0,0.000875025,0,0,0,0.0455115,0,0,0,0.0074961,0,0,0,0.00258259,0.00122517,0.000462967,0,0,0,0,0.0163726,0.00836241,0.0134878,0.0197935,0.00347048,0.00181893,0.000641476,0.000146985,8.06878e-05,0.0118392,0.00398593,0.00350287,0.00421253,0.0016827,0,0.000394501,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236924,0,0.116433,0,0.0864719,0.0953574,0.0612087,0.0812738,0.0187943,0.000230219,0.100291,0.12792,0.0138244,0.000842749,0.0378494,0,0.108702,0.0484226,0.0346668,0.000428306,0.0142065,0.0192789,0.0192327,0.123258,0.0448587,0,0.0728734,0.0258164,0.077985,0,0.0666627,0,0,0,0.000700386,0.0027825,0.0161596,0.0582512,0.0420626,0,0.00152849,0.0148568,0.0118055,0.0143475,0.0698998,0.0288824,0.00102997,0.03327,0.0248838,0,0.00145589,0,0,0.0250306,0.000551647,0.00148661,0.0101167,0.0108732,0.0925757,0,0.0034682,0.0192354,0.0774715,0.000402775,0.00214182,0.000602172,0.0125606,0.0056407,0.000703029,0.0154018,0.0158475,0.0170748,0.00040993,0.00841053,0.000422996,0.00217277,0.00512925,0.0020964,0.00588294,0,0,0,0,0}:
{0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790547,0.118396,0.0851165,0.0953574,0.0182749,0.0508873,0.0196304,0.150129,0.0198639,0,0.123394,0.0316024,0.0512589,0.0206692,0.108702,0.0695571,0.045215,0.0324106,0.00074829,0,0.0511098,0.0360531,0.0609158,0.0157537,0.0217576,0.0371328,0.059873,0.0401341,0.0604418,0,0.0429547,0.0221149,0,0.0010436,0.0170051,0.0152308,0,0,0.00036029,0.018737,0,0.0150982,0,0,0,0,0.0236466,0.00439309,0,0,0.0734473,0.0838361,0,0,0.120794,0.000361735,0,0,0,0,0.000439625,0.0320379,0,0.0322949,0.0122628,0.00438523,0.0115911,0.00203988,0.000295927,0.00588036,0.00691392,0.00200032,0.0117338,0.0124008,0.00325295,0.010156,0.00783291,0,0,0,0,0}:
