40.000000 125.000000 78.636600
40.000000 127.699997 79.227732
40.000000 130.399994 79.796199
40.000000 133.099991 80.337698
40.000000 135.799988 80.847904
40.000000 138.499985 81.322526
40.000000 141.199982 81.757372
40.000000 143.899979 82.148402
40.000000 146.599976 82.491776
40.000000 149.299973 82.783960
40.000000 151.999969 83.021705
40.000000 154.699966 83.202162
40.000000 157.399963 83.322869
40.000000 160.099960 83.381817
40.000000 162.799957 83.377466
40.000000 165.499954 83.308753
40.000000 168.199951 83.175121
40.000000 170.899948 82.976514
40.000000 173.599945 82.713398
40.000000 176.299942 82.386706
40.000000 178.999939 81.997857
40.000000 181.699936 81.548740
40.000000 184.399933 81.041642
40.000000 187.099930 80.479267
40.000000 189.799927 79.864667
40.000000 192.499924 79.201196
40.000000 195.199921 78.492486
40.000000 197.899918 77.742457
40.000000 200.599915 76.954988
40.000000 203.299911 76.134278
40.000000 205.999908 75.284536
40.000000 208.699905 74.410002
40.000000 211.399902 73.514876
40.000000 214.099899 72.603281
40.000000 216.799896 71.679249
40.000000 219.499893 70.746665
40.000000 222.199890 69.809225
40.000000 224.899887 68.870434
40.000000 227.599884 67.933554
40.000000 230.299881 67.001642
40.000000 232.999878 66.077482
40.000000 235.699875 65.163599
40.000000 238.399872 64.262294
40.000000 241.099869 63.375531
40.000000 243.799866 62.505207
40.000000 246.499863 61.652866
40.000000 249.199860 60.819858
40.000000 251.899857 60.007364
40.000000 254.599854 59.216384
40.000000 257.299866 58.447788
40.000000 259.999878 57.702312
40.000000 262.699890 56.980581
40.000000 265.399902 56.283171
40.000000 268.099915 55.610567
40.000000 270.799927 54.963278
40.000000 273.499939 54.341670
40.000000 276.199951 53.746216
40.000000 278.899963 53.177381
40.000000 281.599976 52.635623
40.000000 284.299988 52.121453
40.000000 287.000000 51.635405
40.000000 289.700012 51.178039
40.000000 292.400024 50.749987
40.000000 295.100037 50.351881
40.000000 297.800049 49.984412
40.000000 300.500061 49.648280
40.000000 303.200073 49.344215
40.000000 305.900085 49.072943
40.000000 308.600098 48.835150
40.000000 311.300110 48.631627
40.000000 314.000122 48.463019
40.000000 316.700134 48.329953
40.000000 319.400146 48.233012
40.000000 322.100159 48.172686
40.000000 324.800171 48.149389
40.000000 327.500183 48.163425
40.000000 330.200195 48.214982
40.000000 332.900208 48.304109
40.000000 335.600220 48.430721
40.000000 338.300232 48.594576
40.000000 341.000244 48.795271
40.000000 343.700256 49.032223
40.000000 346.400269 49.304684
40.000000 349.100281 49.611728
40.000000 351.800293 49.952234
40.000000 354.500305 50.324931
40.000000 357.200317 50.728345
40.000000 359.900330 51.160857
40.000000 362.600342 51.620691
40.000000 365.300354 52.105913
40.000000 368.000366 52.614484
40.000000 370.700378 53.144242
40.000000 373.400391 53.692951
40.000000 376.100403 54.258311
40.000000 378.800415 54.837981
40.000000 381.500427 55.429632
40.000000 384.200439 56.030935
40.000000 386.900452 56.639639
40.000000 389.600464 57.253585
40.000000 392.300476 57.870714

40.125000 125.000000 75.941876
40.125000 127.699997 76.525421
40.125000 130.399994 77.086531
40.125000 133.099991 77.620914
40.125000 135.799988 78.124265
40.125000 138.499985 78.592305
40.125000 141.199982 79.020865
40.125000 143.899979 79.405921
40.125000 146.599976 79.743658
40.125000 149.299973 80.030549
40.125000 151.999969 80.263392
40.125000 154.699966 80.439323
40.125000 157.399963 80.555928
40.125000 160.099960 80.611204
40.125000 162.799957 80.603621
40.125000 165.499954 80.532146
40.125000 168.199951 80.396237
40.125000 170.899948 80.195854
40.125000 173.599945 79.931470
40.125000 176.299942 79.604034
40.125000 178.999939 79.214980
40.125000 181.699936 78.766203
40.125000 184.399933 78.259991
40.125000 187.099930 77.699071
40.125000 189.799927 77.086486
40.125000 192.499924 76.425665
40.125000 195.199921 75.720103
40.125000 197.899918 74.973727
40.125000 200.599915 74.190545
40.125000 203.299911 73.374699
40.125000 205.999908 72.530384
40.125000 208.699905 71.661831
40.125000 211.399902 70.773232
40.125000 214.099899 69.868707
40.125000 216.799896 68.952271
40.125000 219.499893 68.027795
40.125000 222.199890 67.098963
40.125000 224.899887 66.169272
40.125000 227.599884 65.241961
40.125000 230.299881 64.320068
40.125000 232.999878 63.406355
40.125000 235.699875 62.503329
40.125000 238.399872 61.613274
40.125000 241.099869 60.738139
40.125000 243.799866 59.879788
40.125000 246.499863 59.039721
40.125000 249.199860 58.219285
40.125000 251.899857 57.419632
40.125000 254.599854 56.641739
40.125000 257.299866 55.886437
40.125000 259.999878 55.154437
40.125000 262.699890 54.446336
40.125000 265.399902 53.762678
40.125000 268.099915 53.103944
40.125000 270.799927 52.470515
40.125000 273.499939 51.862832
40.125000 276.199951 51.281293
40.125000 278.899963 50.726328
40.125000 281.599976 50.198360
40.125000 284.299988 49.697860
40.125000 287.000000 49.225322
40.125000 289.700012 48.781280
40.125000 292.400024 48.366316
40.125000 295.100037 47.981029
40.125000 297.800049 47.626070
40.125000 300.500061 47.302098
40.125000 303.200073 47.009802
40.125000 305.900085 46.749877
40.125000 308.600098 46.523004
40.125000 311.300110 46.329818
40.125000 314.000122 46.171041
40.125000 316.700134 46.047228
40.125000 319.400146 45.958923
40.125000 322.100159 45.906593
40.125000 324.800171 45.890608
40.125000 327.500183 45.911249
40.125000 330.200195 45.968668
40.125000 332.900208 46.062900
40.125000 335.600220 46.193836
