40.000000 125.000000 157.717712
40.000000 127.699997 155.044144
40.000000 130.399994 152.202393
40.000000 133.099991 149.212296
40.000000 135.799988 146.087311
40.000000 138.499985 142.846100
40.000000 141.199982 139.508224
40.000000 143.899979 136.088806
40.000000 146.599976 132.607040
40.000000 149.299973 129.081223
40.000000 151.999969 125.524963
40.000000 154.699966 121.958519
40.000000 157.399963 118.397316
40.000000 160.099960 114.856293
40.000000 162.799957 111.351021
40.000000 165.499954 107.896408
40.000000 168.199951 104.503136
40.000000 170.899948 101.185616
40.000000 173.599945 97.954834
40.000000 176.299942 94.822754
40.000000 178.999939 91.800064
40.000000 181.699936 88.880699
40.000000 184.399933 86.088837
40.000000 187.099930 83.423897
40.000000 189.799927 80.890648
40.000000 192.499924 78.492569
40.000000 195.199921 76.231384
40.000000 197.899918 74.105286
40.000000 200.599915 72.118759
40.000000 203.299911 70.268394
40.000000 205.999908 68.551903
40.000000 208.699905 66.965866
40.000000 211.399902 65.505524
40.000000 214.099899 64.167770
40.000000 216.799896 62.940613
40.000000 219.499893 61.822701
40.000000 222.199890 60.804657
40.000000 224.899887 59.878307
40.000000 227.599884 59.034714
40.000000 230.299881 58.265114
40.000000 232.999878 57.560200
40.000000 235.699875 56.910217
40.000000 238.399872 56.305511
40.000000 241.099869 55.736862
40.000000 243.799866 55.194859
40.000000 246.499863 54.670563
40.000000 249.199860 54.155403
40.000000 251.899857 53.641342
40.000000 254.599854 53.120937
40.000000 257.299866 52.587536
40.000000 259.999878 52.035313
40.000000 262.699890 51.459190
40.000000 265.399902 50.855366
40.000000 268.099915 50.220905
40.000000 270.799927 49.556442
40.000000 273.499939 48.855633
40.000000 276.199951 48.122150
40.000000 278.899963 47.359730
40.000000 281.599976 46.570248
40.000000 284.299988 45.757870
40.000000 287.000000 44.928452
40.000000 289.700012 44.088711
40.000000 292.400024 43.246819
40.000000 295.100037 42.411907
40.000000 297.800049 41.594009
40.000000 300.500061 40.804230
40.000000 303.200073 40.054417
40.000000 305.900085 39.357079
40.000000 308.600098 38.725365
40.000000 311.300110 38.172798
40.000000 314.000122 37.713150
40.000000 316.700134 37.360310
40.000000 319.400146 37.128124
40.000000 322.100159 37.030205
40.000000 324.800171 37.080006
40.000000 327.500183 37.290020
40.000000 330.200195 37.672443
40.000000 332.900208 38.238354
40.000000 335.600220 38.997810
40.000000 338.300232 39.959702
40.000000 341.000244 41.131588
40.000000 343.700256 42.519878
40.000000 346.400269 44.129295
40.000000 349.100281 45.962788
40.000000 351.800293 48.021904
40.000000 354.500305 50.306465
40.000000 357.200317 52.814419
40.000000 359.900330 55.541882
40.000000 362.600342 58.483486
40.000000 365.300354 61.631763
40.000000 368.000366 64.978386
40.000000 370.700378 68.510666
40.000000 373.400391 72.217918
40.000000 376.100403 76.086494
40.000000 378.800415 80.099098
40.000000 381.500427 84.241066
40.000000 384.200439 88.493538
40.000000 386.900452 92.838165
40.000000 389.600464 97.255341
40.000000 392.300476 101.722115

40.125000 125.000000 156.708771
40.125000 127.699997 154.008057
40.125000 130.399994 151.138931
40.125000 133.099991 148.118515
40.125000 135.799988 144.963974
40.125000 138.499985 141.692856
40.125000 141.199982 138.322876
40.125000 143.899979 134.873123
40.125000 146.599976 131.357803
40.125000 149.299973 127.797585
40.125000 151.999969 124.208351
40.125000 154.699966 120.607521
40.125000 157.399963 117.011635
40.125000 160.099960 113.436104
40.125000 162.799957 109.895714
40.125000 165.499954 106.403847
40.125000 168.199951 102.972725
40.125000 170.899948 99.618805
40.125000 173.599945 96.351440
40.125000 176.299942 93.180824
40.125000 178.999939 90.116592
40.125000 181.699936 87.166321
40.125000 184.399933 84.338318
40.125000 187.099930 81.636063
40.125000 189.799927 79.066086
40.125000 192.499924 76.631378
40.125000 195.199921 74.333519
40.125000 197.899918 72.174400
40.125000 200.599915 70.153214
40.125000 203.299911 68.269188
40.125000 205.999908 66.519928
40.125000 208.699905 64.901627
40.125000 211.399902 63.410225
40.125000 214.099899 62.040668
40.125000 216.799896 60.786774
40.125000 219.499893 59.641273
40.125000 222.199890 58.598488
40.125000 224.899887 57.646194
40.125000 227.599884 56.779732
40.125000 230.299881 55.988892
40.125000 232.999878 55.264439
40.125000 235.699875 54.596756
40.125000 238.399872 53.976612
40.125000 241.099869 53.394405
40.125000 243.799866 52.840961
40.125000 246.499863 52.307434
40.125000 249.199860 51.785095
40.125000 251.899857 51.266273
40.125000 254.599854 50.743469
40.125000 257.299866 50.210049
40.125000 259.999878 49.660133
40.125000 262.699890 49.088863
40.125000 265.399902 48.492302
40.125000 268.099915 47.867622
